dstport,protocol,tag
74,prm,sv_P675
23,leaf-1,sv_P961
63,dcn-meas,sv_P405
130,leaf-1,sv_P266
15,emcon,sv_P8
62,ipv4,sv_P833
97,iso-tp4,sv_P752
28,chaos,sv_P519
48,trunk-2,sv_P245
94,leaf-1,sv_P944
52,ipv4,sv_P310
12,st,sv_P989
1,argus,sv_P632
65,ggp,sv_P657
114,iso-tp4,sv_P546
98,netblt,sv_P871
29,chaos,sv_P931
9,st,sv_P498
108,pup,sv_P5
46,trunk-2,sv_P40
85,xns-idp,sv_P573
61,dcn-meas,sv_P355
129,tcp,sv_P469
26,iso-tp4,sv_P537
18,igmp,sv_P671
39,netblt,sv_P172
49,icmp,sv_P465
66,tcp,sv_P204
127,cbt,sv_P133
28,rdp,sv_P143
142,netblt,sv_P47
60,bbn-rcc-mon,sv_P88
96,dcn-meas,sv_P21
81,prm,sv_P81
123,netblt,sv_P139
133,igmp,sv_P471
79,st,sv_P517
108,mfe-nsp,sv_P984
65,mfe-nsp,sv_P456
89,st,sv_P668
91,pup,sv_P607
21,hmp,sv_P678
142,ipv4,sv_P895
13,xns-idp,sv_P859
53,bbn-rcc-mon,sv_P61
76,igmp,sv_P210
78,udp,sv_P528
96,hmp,sv_P155
9,iso-tp4,sv_P269
71,mux,sv_P616
52,mfe-nsp,sv_P131
138,st,sv_P354
28,bbn-rcc-mon,sv_P11
43,chaos,sv_P422
134,argus,sv_P831
56,udp,sv_P240
46,trunk-1,sv_P646
48,icmp,sv_P423
132,pup,sv_P474
65,mux,sv_P667
102,udp,sv_P254
33,ggp,sv_P75
88,tcp,sv_P443
67,bbn-rcc-mon,sv_P923
121,tcp,sv_P802
139,xns-idp,sv_P645
37,st,sv_P188
37,cbt,sv_P20
92,ggp,sv_P670
81,dcn-meas,sv_P830
105,udp,sv_P668
111,rdp,sv_P450
52,xnet,sv_P817
123,xns-idp,sv_P509
24,emcon,sv_P425
67,icmp,sv_P529
15,emcon,sv_P68
12,pup,sv_P165
98,leaf-2,sv_P297
132,igmp,sv_P708
126,irtp,sv_P512
8,bbn-rcc-mon,sv_P355
128,igp,sv_P870
15,cbt,sv_P270
11,argus,sv_P752
55,leaf-2,sv_P400
39,ipv4,sv_P675
121,emcon,sv_P808
106,rdp,sv_P331
8,netblt,sv_P418
80,udp,sv_P394
37,pup,sv_P449
40,udp,sv_P555
37,trunk-2,sv_P297
144,icmp,sv_P998
27,ipv4,sv_P879
68,pup,sv_P746
81,prm,sv_P274
82,pup,sv_P953
12,trunk-2,sv_P342
93,trunk-1,sv_P482
4,irtp,sv_P940
75,ggp,sv_P792
51,xns-idp,sv_P252
1,prm,sv_P197
4,egp,sv_P367
105,netblt,sv_P912
55,prm,sv_P714
53,egp,sv_P786
12,egp,sv_P793
57,leaf-1,sv_P410
86,bbn-rcc-mon,sv_P762
133,dcn-meas,sv_P745
108,xns-idp,sv_P636
93,argus,sv_P402
109,ggp,sv_P923
93,ggp,sv_P351
102,tcp,sv_P148
21,iso-tp4,sv_P991
15,argus,sv_P72
129,leaf-2,sv_P126
112,mfe-nsp,sv_P822
46,irtp,sv_P930
101,igp,sv_P976
100,icmp,sv_P471
98,netblt,sv_P371
13,prm,sv_P354
95,leaf-1,sv_P920
120,iso-tp4,sv_P877
144,nvp-II,sv_P635
36,bbn-rcc-mon,sv_P958
3,st,sv_P830
17,igp,sv_P219
96,cbt,sv_P114
41,igp,sv_P575
42,irtp,sv_P91
17,tcp,sv_P345
76,st,sv_P422
103,ggp,sv_P400
108,icmp,sv_P541
97,egp,sv_P135
22,ipv4,sv_P286
23,iso-tp4,sv_P36
0,argus,sv_P835
28,netblt,sv_P474
144,irtp,sv_P378
112,icmp,sv_P133
94,nvp-II,sv_P789
50,irtp,sv_P264
122,pup,sv_P775
72,tcp,sv_P575
119,iso-tp4,sv_P242
89,chaos,sv_P590
74,dcn-meas,sv_P179
6,argus,sv_P141
138,rdp,sv_P302
70,emcon,sv_P520
124,udp,sv_P731
137,udp,sv_P439
59,trunk-2,sv_P763
24,chaos,sv_P399
141,prm,sv_P583
38,tcp,sv_P565
124,leaf-2,sv_P502
51,trunk-2,sv_P884
95,leaf-2,sv_P187
120,emcon,sv_P133
141,egp,sv_P815
117,iso-tp4,sv_P674
15,chaos,sv_P572
4,mfe-nsp,sv_P476
27,xnet,sv_P313
73,trunk-1,sv_P721
141,netblt,sv_P657
45,ggp,sv_P867
18,udp,sv_P875
4,igmp,sv_P862
110,chaos,sv_P14
14,mux,sv_P972
85,iso-tp4,sv_P99
95,egp,sv_P550
129,tcp,sv_P29
117,iso-tp4,sv_P177
145,xnet,sv_P565
141,dcn-meas,sv_P372
82,iso-tp4,sv_P841
0,chaos,sv_P990
49,leaf-2,sv_P78
64,netblt,sv_P613
71,bbn-rcc-mon,sv_P325
94,igmp,sv_P159
127,dcn-meas,sv_P47
77,iso-tp4,sv_P640
27,prm,sv_P523
100,rdp,sv_P81
67,leaf-2,sv_P729
84,rdp,sv_P391
128,leaf-1,sv_P667
94,igmp,sv_P357
146,emcon,sv_P376
3,emcon,sv_P627
89,chaos,sv_P462
64,xns-idp,sv_P710
142,trunk-2,sv_P976
62,trunk-1,sv_P162
93,chaos,sv_P392
33,irtp,sv_P914
63,bbn-rcc-mon,sv_P209
49,igp,sv_P753
69,trunk-1,sv_P722
99,leaf-2,sv_P634
84,trunk-1,sv_P441
56,udp,sv_P606
86,irtp,sv_P882
84,egp,sv_P351
17,tcp,sv_P240
23,ggp,sv_P701
130,dcn-meas,sv_P748
56,igp,sv_P382
138,tcp,sv_P984
19,prm,sv_P174
49,tcp,sv_P533
80,trunk-1,sv_P566
34,udp,sv_P199
144,trunk-2,sv_P677
95,leaf-2,sv_P839
115,igmp,sv_P257
18,netblt,sv_P918
29,hmp,sv_P658
126,trunk-1,sv_P870
101,ggp,sv_P89
19,trunk-2,sv_P188
25,udp,sv_P38
19,udp,sv_P836
147,leaf-1,sv_P679
139,argus,sv_P190
146,iso-tp4,sv_P994
96,netblt,sv_P664
139,icmp,sv_P968
41,rdp,sv_P228
128,trunk-1,sv_P637
65,leaf-1,sv_P525
60,icmp,sv_P457
55,mux,sv_P869
92,trunk-1,sv_P396
41,prm,sv_P231
26,tcp,sv_P353
135,cbt,sv_P765
39,igmp,sv_P227
55,chaos,sv_P350
48,hmp,sv_P814
85,dcn-meas,sv_P208
117,ggp,sv_P620
23,iso-tp4,sv_P644
14,irtp,sv_P504
13,udp,sv_P21
53,mfe-nsp,sv_P269
22,emcon,sv_P991
122,trunk-2,sv_P834
0,netblt,sv_P536
118,egp,sv_P39
13,xnet,sv_P156
22,mfe-nsp,sv_P506
90,egp,sv_P788
5,udp,sv_P498
117,netblt,sv_P68
32,dcn-meas,sv_P106
8,icmp,sv_P283
146,udp,sv_P731
102,mfe-nsp,sv_P547
106,trunk-2,sv_P654
10,igp,sv_P780
107,netblt,sv_P422
28,leaf-2,sv_P923
12,ipv4,sv_P251
52,emcon,sv_P453
3,igp,sv_P421
131,trunk-1,sv_P237
2,cbt,sv_P704
130,mux,sv_P477
134,leaf-2,sv_P470
16,st,sv_P253
57,bbn-rcc-mon,sv_P925
61,nvp-II,sv_P582
52,pup,sv_P612
92,ipv4,sv_P327
15,pup,sv_P543
84,bbn-rcc-mon,sv_P868
84,hmp,sv_P446
36,bbn-rcc-mon,sv_P924
2,cbt,sv_P762
54,leaf-2,sv_P604
39,nvp-II,sv_P710
39,nvp-II,sv_P731
27,xns-idp,sv_P368
141,iso-tp4,sv_P889
92,ggp,sv_P959
125,icmp,sv_P306
102,icmp,sv_P984
142,leaf-2,sv_P667
135,mux,sv_P648
12,xnet,sv_P954
101,irtp,sv_P524
60,ipv4,sv_P88
34,xnet,sv_P646
35,cbt,sv_P180
111,xnet,sv_P181
92,tcp,sv_P688
51,tcp,sv_P79
36,leaf-1,sv_P731
44,ipv4,sv_P744
18,leaf-1,sv_P613
83,leaf-2,sv_P568
126,rdp,sv_P294
93,udp,sv_P745
100,leaf-2,sv_P796
145,prm,sv_P897
2,prm,sv_P608
68,pup,sv_P521
39,leaf-2,sv_P254
45,nvp-II,sv_P268
113,pup,sv_P147
136,igp,sv_P425
109,irtp,sv_P21
22,ipv4,sv_P907
116,hmp,sv_P716
106,xnet,sv_P718
2,prm,sv_P13
40,nvp-II,sv_P502
54,hmp,sv_P147
109,igmp,sv_P192
69,argus,sv_P223
35,emcon,sv_P121
70,mfe-nsp,sv_P5
20,leaf-1,sv_P401
76,egp,sv_P791
112,udp,sv_P996
145,icmp,sv_P99
59,ipv4,sv_P935
59,ipv4,sv_P660
44,leaf-1,sv_P240
33,udp,sv_P432
17,rdp,sv_P255
39,prm,sv_P145
103,pup,sv_P224
27,icmp,sv_P362
38,argus,sv_P238
58,udp,sv_P646
141,rdp,sv_P740
133,ggp,sv_P365
12,iso-tp4,sv_P316
73,ggp,sv_P919
82,prm,sv_P827
17,ipv4,sv_P259
42,netblt,sv_P849
25,tcp,sv_P703
35,rdp,sv_P581
105,dcn-meas,sv_P253
77,iso-tp4,sv_P20
64,bbn-rcc-mon,sv_P951
123,udp,sv_P803
114,st,sv_P21
122,xns-idp,sv_P408
13,rdp,sv_P623
131,bbn-rcc-mon,sv_P586
20,emcon,sv_P161
139,emcon,sv_P311
99,dcn-meas,sv_P639
127,argus,sv_P252
92,pup,sv_P157
141,igmp,sv_P93
83,leaf-1,sv_P64
117,hmp,sv_P542
116,iso-tp4,sv_P972
21,iso-tp4,sv_P478
70,ggp,sv_P361
47,tcp,sv_P969
0,cbt,sv_P229
93,prm,sv_P499
77,trunk-1,sv_P962
78,igp,sv_P789
141,pup,sv_P698
135,prm,sv_P336
80,igmp,sv_P221
101,pup,sv_P38
20,hmp,sv_P223
132,prm,sv_P264
101,cbt,sv_P42
124,dcn-meas,sv_P78
35,argus,sv_P787
137,leaf-1,sv_P529
48,prm,sv_P719
122,tcp,sv_P855
111,trunk-2,sv_P173
131,igp,sv_P896
103,argus,sv_P65
116,pup,sv_P448
84,dcn-meas,sv_P384
80,irtp,sv_P479
133,xns-idp,sv_P731
48,igmp,sv_P333
94,iso-tp4,sv_P410
118,leaf-1,sv_P142
91,icmp,sv_P926
132,st,sv_P822
96,egp,sv_P391
37,cbt,sv_P794
61,leaf-1,sv_P269
47,nvp-II,sv_P355
80,trunk-2,sv_P685
26,bbn-rcc-mon,sv_P309
84,icmp,sv_P67
92,udp,sv_P990
143,irtp,sv_P392
6,trunk-1,sv_P821
53,pup,sv_P220
30,argus,sv_P522
53,argus,sv_P991
38,mfe-nsp,sv_P363
19,ggp,sv_P590
60,xns-idp,sv_P269
27,hmp,sv_P36
136,udp,sv_P433
28,ipv4,sv_P890
74,igp,sv_P549
32,tcp,sv_P477
63,rdp,sv_P514
92,xns-idp,sv_P594
17,leaf-2,sv_P457
119,emcon,sv_P481
91,xnet,sv_P836
14,iso-tp4,sv_P252
19,emcon,sv_P310
138,udp,sv_P30
10,dcn-meas,sv_P577
146,ggp,sv_P663
59,netblt,sv_P341
139,leaf-2,sv_P817
15,chaos,sv_P130
37,netblt,sv_P82
129,mfe-nsp,sv_P296
17,nvp-II,sv_P262
137,tcp,sv_P314
45,chaos,sv_P548
122,leaf-1,sv_P204
41,udp,sv_P859
2,bbn-rcc-mon,sv_P348
112,rdp,sv_P768
115,udp,sv_P601
147,iso-tp4,sv_P576
4,egp,sv_P334
108,ggp,sv_P267
23,udp,sv_P71
130,ipv4,sv_P479
45,tcp,sv_P44
87,mux,sv_P37
43,netblt,sv_P92
48,udp,sv_P360
69,igmp,sv_P359
117,icmp,sv_P84
22,dcn-meas,sv_P526
129,igmp,sv_P784
147,hmp,sv_P28
0,ggp,sv_P576
107,rdp,sv_P210
138,leaf-1,sv_P587
140,udp,sv_P364
9,pup,sv_P95
80,mfe-nsp,sv_P342
101,argus,sv_P603
50,hmp,sv_P435
57,dcn-meas,sv_P315
146,st,sv_P657
9,trunk-1,sv_P208
142,trunk-1,sv_P848
118,leaf-2,sv_P215
70,trunk-1,sv_P768
100,trunk-2,sv_P709
131,egp,sv_P187
86,nvp-II,sv_P269
29,udp,sv_P961
54,icmp,sv_P713
3,mfe-nsp,sv_P559
84,trunk-1,sv_P653
79,argus,sv_P367
112,egp,sv_P983
118,igmp,sv_P154
108,ipv4,sv_P382
6,udp,sv_P544
141,icmp,sv_P606
90,chaos,sv_P492
53,mux,sv_P253
48,chaos,sv_P381
121,st,sv_P258
75,ipv4,sv_P775
8,iso-tp4,sv_P967
5,chaos,sv_P44
112,ggp,sv_P806
94,bbn-rcc-mon,sv_P670
8,igp,sv_P974
26,iso-tp4,sv_P149
102,udp,sv_P540
82,trunk-2,sv_P51
14,rdp,sv_P17
102,igp,sv_P657
87,pup,sv_P403
70,icmp,sv_P938
55,dcn-meas,sv_P301
39,mux,sv_P956
64,tcp,sv_P314
23,rdp,sv_P224
141,irtp,sv_P829
38,trunk-2,sv_P246
122,igmp,sv_P169
36,trunk-2,sv_P859
54,ipv4,sv_P36
33,emcon,sv_P519
5,igmp,sv_P596
37,netblt,sv_P781
66,trunk-1,sv_P349
82,leaf-1,sv_P132
88,tcp,sv_P352
98,bbn-rcc-mon,sv_P270
55,tcp,sv_P148
58,trunk-1,sv_P977
110,pup,sv_P700
37,nvp-II,sv_P917
5,bbn-rcc-mon,sv_P124
19,nvp-II,sv_P931
18,egp,sv_P387
31,hmp,sv_P922
60,dcn-meas,sv_P679
20,iso-tp4,sv_P106
74,icmp,sv_P246
102,mfe-nsp,sv_P71
66,iso-tp4,sv_P22
98,leaf-2,sv_P449
71,igmp,sv_P688
57,egp,sv_P408
26,hmp,sv_P745
62,udp,sv_P951
76,egp,sv_P869
47,xnet,sv_P363
100,pup,sv_P258
125,leaf-1,sv_P599
10,xnet,sv_P209
83,argus,sv_P911
41,argus,sv_P950
106,udp,sv_P420
132,leaf-2,sv_P899
23,mux,sv_P614
67,nvp-II,sv_P981
104,xnet,sv_P269
33,chaos,sv_P513
58,udp,sv_P83
108,nvp-II,sv_P414
64,tcp,sv_P682
145,igmp,sv_P769
96,dcn-meas,sv_P357
34,trunk-2,sv_P471
0,irtp,sv_P269
95,bbn-rcc-mon,sv_P141
11,mfe-nsp,sv_P911
18,mux,sv_P49
53,chaos,sv_P157
120,mux,sv_P898
82,rdp,sv_P733
108,argus,sv_P235
27,netblt,sv_P675
74,emcon,sv_P138
110,hmp,sv_P684
122,tcp,sv_P812
43,mfe-nsp,sv_P426
45,prm,sv_P681
116,xnet,sv_P35
89,leaf-2,sv_P867
15,ipv4,sv_P900
143,nvp-II,sv_P541
83,st,sv_P705
139,iso-tp4,sv_P24
7,ipv4,sv_P204
120,leaf-2,sv_P560
144,argus,sv_P187
35,leaf-1,sv_P314
125,igp,sv_P243
12,iso-tp4,sv_P884
21,ipv4,sv_P560
109,emcon,sv_P773
37,egp,sv_P683
57,tcp,sv_P675
64,dcn-meas,sv_P185
19,icmp,sv_P151
125,udp,sv_P792
63,hmp,sv_P283
38,dcn-meas,sv_P684
64,iso-tp4,sv_P429
46,st,sv_P847
26,igp,sv_P241
132,leaf-1,sv_P285
84,udp,sv_P789
116,pup,sv_P44
100,prm,sv_P532
65,mux,sv_P604
92,igmp,sv_P434
26,cbt,sv_P454
88,st,sv_P605
99,pup,sv_P362
71,nvp-II,sv_P183
62,leaf-1,sv_P255
66,udp,sv_P573
95,ggp,sv_P775
70,trunk-2,sv_P283
90,trunk-2,sv_P518
94,netblt,sv_P242
58,egp,sv_P887
109,udp,sv_P502
78,dcn-meas,sv_P90
110,leaf-1,sv_P996
53,ggp,sv_P944
43,pup,sv_P287
87,leaf-1,sv_P445
40,ipv4,sv_P813
15,dcn-meas,sv_P594
19,trunk-2,sv_P111
8,tcp,sv_P277
142,mux,sv_P990
13,leaf-2,sv_P51
93,prm,sv_P910
94,trunk-2,sv_P12
98,xns-idp,sv_P884
95,icmp,sv_P201
102,chaos,sv_P365
59,icmp,sv_P362
147,egp,sv_P330
138,trunk-2,sv_P182
6,igp,sv_P394
82,st,sv_P390
55,tcp,sv_P519
50,mfe-nsp,sv_P437
17,bbn-rcc-mon,sv_P540
120,pup,sv_P930
96,nvp-II,sv_P499
111,ggp,sv_P644
56,leaf-1,sv_P667
20,tcp,sv_P823
62,pup,sv_P275
96,dcn-meas,sv_P41
76,igp,sv_P511
76,cbt,sv_P87
58,bbn-rcc-mon,sv_P215
91,xnet,sv_P57
46,mfe-nsp,sv_P583
27,prm,sv_P923
122,tcp,sv_P601
71,nvp-II,sv_P336
146,emcon,sv_P590
74,egp,sv_P443
117,irtp,sv_P217
64,rdp,sv_P551
147,leaf-1,sv_P592
131,iso-tp4,sv_P917
134,leaf-1,sv_P579
7,xns-idp,sv_P816
31,udp,sv_P95
109,argus,sv_P261
68,mux,sv_P524
26,trunk-2,sv_P693
110,tcp,sv_P239
73,netblt,sv_P456
7,leaf-1,sv_P282
41,tcp,sv_P456
44,st,sv_P787
107,egp,sv_P883
127,xns-idp,sv_P215
108,leaf-2,sv_P448
103,tcp,sv_P791
122,prm,sv_P257
55,leaf-2,sv_P56
36,tcp,sv_P393
27,prm,sv_P953
76,dcn-meas,sv_P13
35,udp,sv_P680
44,leaf-2,sv_P759
44,argus,sv_P978
134,bbn-rcc-mon,sv_P851
115,udp,sv_P501
140,argus,sv_P597
3,tcp,sv_P600
53,mux,sv_P720
33,ipv4,sv_P453
145,egp,sv_P150
128,ggp,sv_P667
139,chaos,sv_P608
2,nvp-II,sv_P259
42,udp,sv_P718
137,irtp,sv_P696
44,leaf-1,sv_P174
70,mux,sv_P504
1,trunk-1,sv_P240
126,cbt,sv_P32
138,igmp,sv_P371
117,xnet,sv_P345
141,igp,sv_P136
11,xnet,sv_P636
89,igp,sv_P362
8,pup,sv_P727
5,nvp-II,sv_P347
29,trunk-2,sv_P435
36,cbt,sv_P444
9,prm,sv_P583
144,egp,sv_P348
47,trunk-2,sv_P411
12,mfe-nsp,sv_P511
44,mfe-nsp,sv_P566
11,bbn-rcc-mon,sv_P66
55,tcp,sv_P983
27,udp,sv_P441
122,rdp,sv_P850
53,leaf-1,sv_P785
11,mfe-nsp,sv_P378
93,netblt,sv_P790
135,netblt,sv_P235
79,udp,sv_P67
12,udp,sv_P762
77,iso-tp4,sv_P865
39,emcon,sv_P653
46,bbn-rcc-mon,sv_P976
132,mux,sv_P379
78,bbn-rcc-mon,sv_P131
109,bbn-rcc-mon,sv_P381
84,pup,sv_P563
68,igp,sv_P188
142,netblt,sv_P961
12,trunk-1,sv_P495
23,mux,sv_P993
142,icmp,sv_P50
29,dcn-meas,sv_P167
58,xnet,sv_P278
11,mux,sv_P358
9,nvp-II,sv_P404
105,xnet,sv_P516
61,xnet,sv_P665
3,dcn-meas,sv_P55
63,ipv4,sv_P198
66,xnet,sv_P251
129,ipv4,sv_P136
47,tcp,sv_P383
113,argus,sv_P569
88,hmp,sv_P139
143,xnet,sv_P780
97,mux,sv_P594
98,mux,sv_P840
139,argus,sv_P401
95,dcn-meas,sv_P563
119,icmp,sv_P642
128,pup,sv_P34
84,tcp,sv_P69
131,icmp,sv_P860
132,egp,sv_P905
20,ggp,sv_P60
98,xns-idp,sv_P641
21,prm,sv_P197
51,mfe-nsp,sv_P184
118,udp,sv_P249
31,tcp,sv_P795
9,rdp,sv_P628
124,netblt,sv_P624
96,pup,sv_P435
41,udp,sv_P159
125,ggp,sv_P219
11,emcon,sv_P572
23,mfe-nsp,sv_P16
115,xns-idp,sv_P222
41,leaf-1,sv_P740
52,egp,sv_P685
123,leaf-2,sv_P906
72,xnet,sv_P553
124,egp,sv_P528
32,netblt,sv_P156
101,mux,sv_P564
126,bbn-rcc-mon,sv_P907
31,emcon,sv_P604
18,igmp,sv_P10
22,chaos,sv_P610
22,xnet,sv_P588
76,hmp,sv_P543
143,mux,sv_P948
130,rdp,sv_P464
130,leaf-1,sv_P482
87,igp,sv_P616
108,hmp,sv_P705
8,trunk-2,sv_P451
30,egp,sv_P113
73,ipv4,sv_P388
102,irtp,sv_P316
143,rdp,sv_P659
16,irtp,sv_P486
5,egp,sv_P709
58,egp,sv_P324
104,udp,sv_P676
57,tcp,sv_P589
16,xns-idp,sv_P707
40,tcp,sv_P328
81,bbn-rcc-mon,sv_P696
25,mfe-nsp,sv_P232
62,trunk-1,sv_P326
116,pup,sv_P876
140,mux,sv_P795
118,ipv4,sv_P10
42,mux,sv_P669
51,icmp,sv_P406
48,xnet,sv_P796
1,tcp,sv_P440
101,netblt,sv_P250
13,mfe-nsp,sv_P744
143,udp,sv_P153
23,tcp,sv_P340
66,prm,sv_P818
10,pup,sv_P544
101,dcn-meas,sv_P99
49,prm,sv_P911
5,chaos,sv_P60
146,tcp,sv_P828
18,cbt,sv_P959
57,leaf-2,sv_P623
8,pup,sv_P17
41,leaf-2,sv_P470
66,nvp-II,sv_P343
63,bbn-rcc-mon,sv_P582
70,tcp,sv_P257
125,trunk-2,sv_P289
139,cbt,sv_P692
62,ggp,sv_P517
108,irtp,sv_P276
29,dcn-meas,sv_P856
147,chaos,sv_P783
90,udp,sv_P145
143,argus,sv_P328
62,pup,sv_P462
118,mux,sv_P41
104,pup,sv_P606
67,nvp-II,sv_P731
127,st,sv_P307
101,mux,sv_P100
65,xnet,sv_P1
22,icmp,sv_P948
147,mux,sv_P548
134,netblt,sv_P171
76,trunk-2,sv_P21
40,cbt,sv_P850
47,ggp,sv_P31
57,leaf-1,sv_P657
0,iso-tp4,sv_P11
79,hmp,sv_P74
60,igp,sv_P44
19,udp,sv_P137
25,leaf-1,sv_P24
23,mfe-nsp,sv_P277
105,tcp,sv_P819
124,egp,sv_P508
69,igmp,sv_P284
111,igp,sv_P380
1,igmp,sv_P778
61,xnet,sv_P818
85,dcn-meas,sv_P786
88,st,sv_P841
17,udp,sv_P433
27,irtp,sv_P530
30,leaf-2,sv_P673
19,st,sv_P792
29,igp,sv_P534
45,udp,sv_P646
80,mux,sv_P368
89,hmp,sv_P349
12,egp,sv_P916
12,nvp-II,sv_P274
27,cbt,sv_P540
118,netblt,sv_P168
19,bbn-rcc-mon,sv_P717
119,igp,sv_P340
146,mux,sv_P78
16,tcp,sv_P506
118,igmp,sv_P637
125,xns-idp,sv_P444
103,nvp-II,sv_P985
105,emcon,sv_P554
147,emcon,sv_P941
47,ipv4,sv_P268
108,rdp,sv_P355
51,leaf-1,sv_P255
53,irtp,sv_P272
58,irtp,sv_P540
48,st,sv_P710
131,hmp,sv_P791
78,ggp,sv_P965
60,pup,sv_P628
18,argus,sv_P180
82,nvp-II,sv_P307
92,rdp,sv_P845
73,prm,sv_P140
114,igp,sv_P772
134,leaf-1,sv_P848
34,udp,sv_P767
48,udp,sv_P258
135,leaf-2,sv_P645
39,trunk-2,sv_P748
137,xns-idp,sv_P20
28,igmp,sv_P757
0,prm,sv_P142
20,mfe-nsp,sv_P75
59,prm,sv_P206
70,nvp-II,sv_P964
30,leaf-1,sv_P795
91,st,sv_P724
96,pup,sv_P536
128,leaf-2,sv_P590
72,rdp,sv_P675
141,icmp,sv_P126
6,igmp,sv_P78
119,igp,sv_P683
122,prm,sv_P840
27,ipv4,sv_P713
16,rdp,sv_P23
51,leaf-1,sv_P702
4,igp,sv_P186
119,tcp,sv_P642
41,leaf-2,sv_P20
67,mfe-nsp,sv_P874
80,egp,sv_P575
66,udp,sv_P161
119,trunk-2,sv_P234
41,xns-idp,sv_P471
79,udp,sv_P818
139,egp,sv_P893
115,leaf-1,sv_P374
0,nvp-II,sv_P715
93,mfe-nsp,sv_P366
109,dcn-meas,sv_P49
82,igp,sv_P525
115,st,sv_P871
0,prm,sv_P968
147,nvp-II,sv_P716
42,udp,sv_P860
76,hmp,sv_P640
143,igmp,sv_P465
2,trunk-2,sv_P75
50,xnet,sv_P771
6,prm,sv_P423
109,netblt,sv_P851
77,nvp-II,sv_P572
82,xns-idp,sv_P740
37,chaos,sv_P804
110,prm,sv_P906
138,st,sv_P730
16,cbt,sv_P682
57,udp,sv_P646
74,leaf-1,sv_P944
102,egp,sv_P668
4,leaf-1,sv_P304
85,st,sv_P178
129,argus,sv_P853
64,rdp,sv_P252
144,nvp-II,sv_P808
49,mux,sv_P31
14,ggp,sv_P991
77,igp,sv_P613
13,st,sv_P669
49,hmp,sv_P351
55,mfe-nsp,sv_P252
136,chaos,sv_P889
145,leaf-1,sv_P712
129,icmp,sv_P922
81,leaf-2,sv_P368
83,hmp,sv_P459
66,nvp-II,sv_P612
8,mux,sv_P882
45,hmp,sv_P142
33,egp,sv_P124
14,prm,sv_P932
48,igp,sv_P289
60,igp,sv_P350
43,trunk-1,sv_P847
64,xns-idp,sv_P493
124,dcn-meas,sv_P283
48,igp,sv_P361
79,igmp,sv_P964
28,icmp,sv_P228
71,hmp,sv_P745
68,igmp,sv_P28
141,udp,sv_P92
80,xnet,sv_P578
11,prm,sv_P43
99,igmp,sv_P417
100,argus,sv_P850
49,udp,sv_P647
46,mfe-nsp,sv_P112
79,tcp,sv_P238
62,trunk-1,sv_P836
96,hmp,sv_P351
74,chaos,sv_P695
17,st,sv_P766
29,udp,sv_P568
9,mux,sv_P394
52,argus,sv_P812
82,rdp,sv_P59
110,igp,sv_P111
113,tcp,sv_P771
78,trunk-2,sv_P161
112,cbt,sv_P526
68,emcon,sv_P112
34,irtp,sv_P35
3,bbn-rcc-mon,sv_P423
110,pup,sv_P901
10,argus,sv_P355
18,prm,sv_P908
110,bbn-rcc-mon,sv_P527
133,mfe-nsp,sv_P6
94,irtp,sv_P162
9,udp,sv_P682
89,ggp,sv_P847
139,chaos,sv_P986
7,chaos,sv_P246
67,chaos,sv_P526
107,argus,sv_P493
106,udp,sv_P749
65,bbn-rcc-mon,sv_P334
121,st,sv_P535
87,icmp,sv_P56
91,mfe-nsp,sv_P603
120,bbn-rcc-mon,sv_P451
5,nvp-II,sv_P848
50,irtp,sv_P859
140,dcn-meas,sv_P994
22,xnet,sv_P597
40,icmp,sv_P765
102,chaos,sv_P316
12,emcon,sv_P760
25,tcp,sv_P744
9,igp,sv_P649
8,mfe-nsp,sv_P253
54,netblt,sv_P133
5,igmp,sv_P710
113,mfe-nsp,sv_P850
137,icmp,sv_P650
126,trunk-2,sv_P397
112,udp,sv_P853
110,ggp,sv_P418
35,udp,sv_P841
48,rdp,sv_P529
41,rdp,sv_P175
140,xnet,sv_P328
120,udp,sv_P867
135,mfe-nsp,sv_P563
59,emcon,sv_P472
58,cbt,sv_P902
35,leaf-2,sv_P752
86,udp,sv_P173
139,cbt,sv_P997
72,udp,sv_P353
60,emcon,sv_P701
19,argus,sv_P367
91,mfe-nsp,sv_P38
120,trunk-1,sv_P492
61,tcp,sv_P417
117,igp,sv_P874
117,irtp,sv_P441
42,argus,sv_P619
40,dcn-meas,sv_P922
131,mux,sv_P832
73,leaf-2,sv_P38
97,udp,sv_P928
82,irtp,sv_P505
52,chaos,sv_P147
95,igmp,sv_P557
90,st,sv_P2
36,mfe-nsp,sv_P419
33,emcon,sv_P609
101,cbt,sv_P738
120,emcon,sv_P793
94,igmp,sv_P39
18,emcon,sv_P774
6,argus,sv_P176
75,igp,sv_P349
73,igp,sv_P88
106,mfe-nsp,sv_P340
7,pup,sv_P346
100,ipv4,sv_P276
13,emcon,sv_P33
61,igp,sv_P535
34,hmp,sv_P336
87,argus,sv_P119
108,igmp,sv_P426
10,dcn-meas,sv_P255
112,icmp,sv_P294
70,netblt,sv_P750
107,mfe-nsp,sv_P771
87,argus,sv_P594
31,irtp,sv_P935
73,nvp-II,sv_P28
8,cbt,sv_P291
120,leaf-1,sv_P788
39,xns-idp,sv_P222
19,tcp,sv_P274
58,ipv4,sv_P192
85,cbt,sv_P913
45,hmp,sv_P255
128,leaf-1,sv_P787
71,igmp,sv_P860
